GAME_ID	PLAYER_NAME	PERIOD	MINUTES_REMAINING	SECONDS_REMAINING	ACTION_TYPE	SHOT_TYPE	LOC_X	LOC_Y	SHOT_MADE_FLAG
21000001	LeBron James	1	10	53	Pullup Jump shot	2PT Field Goal	14.4	13.5	TRUE
21000001	LeBron James	1	10	2	Jump Shot	2PT Field Goal	-15.2	10.7	FALSE
21000001	LeBron James	1	8	43	Jump Shot	2PT Field Goal	-19	0.4	TRUE
21000001	LeBron James	1	6	52	Jump Shot	2PT Field Goal	10.8	18.3	FALSE
21000001	LeBron James	1	5	12	Layup Shot	2PT Field Goal	0.1	-1.4	FALSE
21000001	LeBron James	1	1	17	Running Jump Shot	2PT Field Goal	4.7	5.6	FALSE
21000001	LeBron James	1	0	47	Jump Shot	2PT Field Goal	14.3	16.5	FALSE
21000001	LeBron James	2	3	1	Jump Shot	2PT Field Goal	6.4	20.6	TRUE
21000001	LeBron James	2	0	52	Dunk Shot	2PT Field Goal	-0.4	0.4	TRUE
21000001	LeBron James	3	7	48	Jump Shot	3PT Field Goal	-19.3	14.8	FALSE
21000001	LeBron James	3	6	58	Jump Shot	3PT Field Goal	-23.1	-0.3	TRUE
21000001	LeBron James	3	5	17	Layup Shot	2PT Field Goal	0.4	-0.3	FALSE
21000001	LeBron James	3	4	0	Layup Shot	2PT Field Goal	-0.8	0.6	FALSE
21000001	LeBron James	3	2	56	Jump Shot	3PT Field Goal	15.5	19.4	TRUE
21000001	LeBron James	3	2	19	Pullup Jump shot	2PT Field Goal	6.1	20.9	TRUE
21000001	LeBron James	3	0	21	Driving Layup Shot	2PT Field Goal	0.2	-0.3	TRUE
21000001	LeBron James	4	11	25	Jump Shot	3PT Field Goal	15.4	18.7	FALSE
21000001	LeBron James	4	5	11	Jump Shot	2PT Field Goal	5.9	21.7	FALSE
21000001	LeBron James	4	2	25	Jump Shot	3PT Field Goal	14.6	20	TRUE
21000001	LeBron James	4	1	57	Jump Shot	3PT Field Goal	9.7	23.8	FALSE
21000001	LeBron James	4	1	10	Driving Layup Shot	2PT Field Goal	-0.8	-0.6	TRUE
21000006	LeBron James	1	7	27	Driving Layup Shot	2PT Field Goal	-0.5	0.7	TRUE
21000006	LeBron James	1	4	14	Jump Shot	2PT Field Goal	13.8	8.8	FALSE
21000006	LeBron James	1	1	1	Running Bank shot	2PT Field Goal	-1.1	3.7	TRUE
21000006	LeBron James	1	0	0	Jump Shot	3PT Field Goal	-6.8	41.3	FALSE
21000006	LeBron James	2	2	20	Jump Shot	2PT Field Goal	0	19.2	FALSE
21000006	LeBron James	3	6	22	Driving Reverse Layup Shot	2PT Field Goal	-0.5	1.1	TRUE
21000006	LeBron James	3	5	41	Dunk Shot	2PT Field Goal	-0.8	0.6	FALSE
21000006	LeBron James	3	5	20	Running Jump Shot	2PT Field Goal	-1.5	5.6	TRUE
21000006	LeBron James	3	4	2	Jump Shot	2PT Field Goal	-5.2	16.8	FALSE
21000006	LeBron James	3	1	7	Jump Shot	3PT Field Goal	-15.3	20.5	FALSE
21000006	LeBron James	4	1	10	Running Jump Shot	2PT Field Goal	-1	4.7	TRUE
21000006	LeBron James	4	0	48	Layup Shot	2PT Field Goal	0	0.7	FALSE
21000025	LeBron James	1	9	11	Jump Shot	3PT Field Goal	17.1	19.8	TRUE
21000025	LeBron James	1	8	11	Jump Shot	2PT Field Goal	2.1	22.2	TRUE
21000025	LeBron James	1	7	3	Jump Shot	2PT Field Goal	16.6	9.6	FALSE
21000025	LeBron James	1	1	23	Turnaround Jump Shot	2PT Field Goal	-10.5	15.3	FALSE
21000025	LeBron James	1	0	40	Floating Jump shot	2PT Field Goal	5	3.7	FALSE
21000025	LeBron James	1	0	1	Jump Shot	3PT Field Goal	-4.5	25.7	FALSE
21000025	LeBron James	2	1	47	Jump Shot	2PT Field Goal	7.8	14.6	FALSE
21000025	LeBron James	3	11	36	Jump Shot	3PT Field Goal	-17.5	17.2	TRUE
21000025	LeBron James	3	9	17	Jump Shot	2PT Field Goal	6.4	10.8	TRUE
21000025	LeBron James	3	8	55	Jump Shot	2PT Field Goal	1.8	9.1	TRUE
21000025	LeBron James	3	5	49	Jump Shot	2PT Field Goal	-16	14	FALSE
21000025	LeBron James	4	6	45	Jump Shot	2PT Field Goal	18.4	4.2	TRUE
21000025	LeBron James	4	6	1	Jump Shot	2PT Field Goal	12.9	18.9	FALSE
21000040	LeBron James	1	10	58	Alley Oop Layup shot	2PT Field Goal	2.3	0.3	TRUE
21000040	LeBron James	1	9	28	Jump Shot	3PT Field Goal	12.9	24.7	FALSE
21000040	LeBron James	1	7	16	Driving Slam Dunk Shot	2PT Field Goal	2.1	0.1	TRUE
21000040	LeBron James	2	11	11	Turnaround Jump Shot	2PT Field Goal	-4.9	13.2	FALSE
21000040	LeBron James	2	7	28	Driving Layup Shot	2PT Field Goal	-0.4	1.5	TRUE
21000040	LeBron James	2	7	13	Dunk Shot	2PT Field Goal	1.2	2.5	TRUE
21000040	LeBron James	2	6	9	Driving Layup Shot	2PT Field Goal	-1.6	0.4	FALSE
21000040	LeBron James	3	8	18	Jump Shot	3PT Field Goal	-22.6	1.4	FALSE
21000040	LeBron James	3	6	54	Jump Shot	3PT Field Goal	9.9	23.3	FALSE
21000040	LeBron James	3	6	4	Layup Shot	2PT Field Goal	-2.3	1.4	TRUE
21000040	LeBron James	3	0	3	Fadeaway Bank shot	2PT Field Goal	-9.7	4.8	FALSE
21000040	LeBron James	4	9	36	Jump Shot	3PT Field Goal	-0.7	26.5	FALSE
21000050	LeBron James	1	9	51	Jump Shot	2PT Field Goal	-13.6	14.8	FALSE
21000050	LeBron James	1	4	58	Jump Shot	3PT Field Goal	-18.2	15.6	FALSE
21000050	LeBron James	1	0	54	Fadeaway Jump Shot	2PT Field Goal	-11.9	2.8	FALSE
21000050	LeBron James	2	0	43	Driving Layup Shot	2PT Field Goal	-1.5	1.5	TRUE
21000050	LeBron James	3	9	12	Layup Shot	2PT Field Goal	2	0.3	TRUE
21000050	LeBron James	3	8	8	Driving Layup Shot	2PT Field Goal	0	1.5	TRUE
21000050	LeBron James	3	4	44	Fadeaway Jump Shot	2PT Field Goal	20.3	0.7	TRUE
21000050	LeBron James	3	3	50	Turnaround Jump Shot	2PT Field Goal	-11.1	13.7	TRUE
21000050	LeBron James	3	2	51	Jump Shot	3PT Field Goal	-12.2	21.6	FALSE
21000050	LeBron James	3	2	45	Jump Shot	2PT Field Goal	-4	7.5	FALSE
21000050	LeBron James	3	0	33	Jump Shot	2PT Field Goal	-16.1	15.4	TRUE
21000050	LeBron James	3	0	0	Jump Shot	2PT Field Goal	-9.2	17.2	TRUE
21000075	LeBron James	1	8	35	Jump Shot	2PT Field Goal	1.3	22.2	FALSE
21000075	LeBron James	1	6	47	Driving Layup Shot	2PT Field Goal	0	2	TRUE
21000075	LeBron James	1	5	28	Jump Shot	3PT Field Goal	-23.9	3.6	TRUE
21000075	LeBron James	1	5	7	Jump Shot	2PT Field Goal	14.7	1.2	FALSE
21000075	LeBron James	1	0	36	Jump Shot	2PT Field Goal	-7.9	6.9	FALSE
21000075	LeBron James	2	8	41	Jump Shot	2PT Field Goal	8.4	14.2	FALSE
21000075	LeBron James	2	8	4	Driving Layup Shot	2PT Field Goal	-0.2	2.8	TRUE
21000075	LeBron James	2	1	26	Jump Shot	2PT Field Goal	-19.4	9.1	TRUE
21000075	LeBron James	2	0	53	Driving Dunk Shot	2PT Field Goal	-1.8	0.6	TRUE
21000075	LeBron James	3	8	59	Jump Shot	2PT Field Goal	14.3	12.6	TRUE
21000075	LeBron James	3	8	24	Jump Shot	2PT Field Goal	-16.1	0.6	FALSE
21000075	LeBron James	3	3	24	Jump Shot	2PT Field Goal	12.4	13.2	FALSE
21000075	LeBron James	3	2	10	Jump Shot	2PT Field Goal	9.2	2.8	FALSE
21000075	LeBron James	4	10	45	Jump Shot	2PT Field Goal	-9.2	2	FALSE
21000075	LeBron James	4	9	11	Jump Shot	3PT Field Goal	-21	13.8	FALSE
21000075	LeBron James	4	3	43	Jump Shot	2PT Field Goal	-2.6	1.5	FALSE
21000082	LeBron James	1	10	8	Jump Shot	3PT Field Goal	11.6	22.8	FALSE
21000082	LeBron James	1	7	0	Jump Shot	2PT Field Goal	-14.9	13.2	FALSE
21000082	LeBron James	1	5	55	Driving Layup Shot	2PT Field Goal	-3.2	2	TRUE
21000082	LeBron James	1	5	25	Driving Slam Dunk Shot	2PT Field Goal	1.1	0.9	TRUE
21000082	LeBron James	1	1	24	Alley Oop Dunk Shot	2PT Field Goal	2.1	0.9	FALSE
21000082	LeBron James	1	0	48	Driving Dunk Shot	2PT Field Goal	0.1	1.1	TRUE
21000082	LeBron James	2	9	25	Jump Shot	2PT Field Goal	3.6	21.7	FALSE
21000082	LeBron James	2	3	23	Jump Shot	2PT Field Goal	13.3	15.4	FALSE
21000082	LeBron James	2	3	9	Slam Dunk Shot	2PT Field Goal	-0.8	1.4	TRUE
21000082	LeBron James	3	7	45	Driving Layup Shot	2PT Field Goal	0.1	2	TRUE
21000082	LeBron James	3	4	42	Driving Layup Shot	2PT Field Goal	2.3	0.7	TRUE
21000082	LeBron James	3	2	50	Alley Oop Dunk Shot	2PT Field Goal	-1.1	1.1	TRUE
21000082	LeBron James	3	1	57	Jump Shot	3PT Field Goal	18.9	17	FALSE
21000082	LeBron James	3	0	27	Jump Shot	3PT Field Goal	-17.4	17.8	TRUE
21000082	LeBron James	3	0	1	Jump Shot	3PT Field Goal	18.4	18.6	TRUE
21000082	LeBron James	4	11	47	Fadeaway Jump Shot	2PT Field Goal	-16.4	8.9	FALSE
21000103	LeBron James	1	8	27	Reverse Layup Shot	2PT Field Goal	2.4	1.2	TRUE
21000103	LeBron James	1	5	5	Jump Shot	2PT Field Goal	0.2	20.6	TRUE
21000103	LeBron James	1	3	57	Jump Shot	2PT Field Goal	12.5	17	FALSE
21000103	LeBron James	1	2	26	Jump Shot	2PT Field Goal	10.2	16.4	FALSE
21000103	LeBron James	1	1	38	Running Hook Shot	2PT Field Goal	8.6	8.2	FALSE
21000103	LeBron James	2	11	15	Fadeaway Jump Shot	2PT Field Goal	2.1	7.4	FALSE
21000103	LeBron James	2	10	36	Jump Shot	2PT Field Goal	-16	13.5	FALSE
21000103	LeBron James	2	2	12	Driving Layup Shot	2PT Field Goal	-2.7	2	FALSE
21000103	LeBron James	3	8	50	Jump Shot	2PT Field Goal	14.7	16	FALSE
21000103	LeBron James	3	6	52	Layup Shot	2PT Field Goal	-0.8	1.5	TRUE
21000103	LeBron James	3	5	13	Jump Shot	2PT Field Goal	2.6	2.6	FALSE
21000103	LeBron James	3	5	9	Layup Shot	2PT Field Goal	-0.5	3.3	FALSE
21000103	LeBron James	3	4	8	Driving Layup Shot	2PT Field Goal	-2.3	1.7	TRUE
21000103	LeBron James	3	0	53	Driving Layup Shot	2PT Field Goal	2	1.9	FALSE
21000103	LeBron James	3	0	46	Jump Shot	3PT Field Goal	14.6	20.6	FALSE
21000103	LeBron James	4	10	20	Driving Layup Shot	2PT Field Goal	-1.3	1.5	TRUE
21000103	LeBron James	4	3	45	Jump Shot	2PT Field Goal	11.3	16.5	FALSE
21000103	LeBron James	5	1	37	Driving Layup Shot	2PT Field Goal	-1.3	2.8	FALSE
21000118	LeBron James	1	11	33	Layup Shot	2PT Field Goal	-1.9	1.1	TRUE
21000118	LeBron James	1	10	46	Jump Shot	2PT Field Goal	-14.9	9.3	TRUE
21000118	LeBron James	1	9	54	Turnaround Jump Shot	2PT Field Goal	6.4	4.8	FALSE
21000118	LeBron James	1	7	38	Driving Layup Shot	2PT Field Goal	2.1	1.1	TRUE
21000118	LeBron James	1	6	38	Jump Shot	3PT Field Goal	-13.4	20.3	FALSE
21000118	LeBron James	1	6	10	Driving Layup Shot	2PT Field Goal	0	3.9	FALSE
21000118	LeBron James	1	2	25	Jump Bank Shot	2PT Field Goal	-6.4	5.2	TRUE
21000118	LeBron James	2	10	43	Jump Shot	2PT Field Goal	-5.1	11	FALSE
21000118	LeBron James	2	9	27	Jump Shot	3PT Field Goal	-13.3	22	FALSE
21000118	LeBron James	2	1	29	Driving Layup Shot	2PT Field Goal	3.4	2	TRUE
21000118	LeBron James	3	10	53	Jump Shot	2PT Field Goal	-18.3	11.3	FALSE
21000118	LeBron James	3	3	41	Jump Shot	2PT Field Goal	3.7	2	TRUE
21000118	LeBron James	3	1	49	Jump Shot	3PT Field Goal	15.4	20	FALSE
21000118	LeBron James	3	1	13	Driving Layup Shot	2PT Field Goal	-2.1	0.6	TRUE
21000118	LeBron James	4	6	21	Jump Shot	2PT Field Goal	-16.6	13.8	TRUE
21000118	LeBron James	4	2	59	Jump Shot	3PT Field Goal	-16.1	18.6	FALSE
21000118	LeBron James	4	1	54	Driving Finger Roll Layup Shot	2PT Field Goal	-0.8	2.5	TRUE
21000118	LeBron James	4	1	18	Driving Layup Shot	2PT Field Goal	-1.1	1.2	FALSE
21000118	LeBron James	4	1	4	Jump Shot	3PT Field Goal	-23.2	1.2	FALSE
21000118	LeBron James	4	0	14	Driving Layup Shot	2PT Field Goal	2.3	1.5	FALSE
21000118	LeBron James	4	0	1	Jump Shot	2PT Field Goal	-5.1	20.1	FALSE
21000133	LeBron James	1	11	48	Jump Shot	2PT Field Goal	-10.5	9.1	FALSE
21000133	LeBron James	1	10	12	Hook Shot	2PT Field Goal	6.5	3.7	FALSE
21000133	LeBron James	1	8	17	Layup Shot	2PT Field Goal	-2.6	2.2	TRUE
21000133	LeBron James	1	7	12	Jump Shot	2PT Field Goal	2.9	13.1	TRUE
21000133	LeBron James	1	6	38	Layup Shot	2PT Field Goal	2.4	3.3	FALSE
21000133	LeBron James	1	6	21	Dunk Shot	2PT Field Goal	1	0.4	TRUE
21000133	LeBron James	1	5	49	Jump Shot	3PT Field Goal	-15.8	20.3	FALSE
21000133	LeBron James	1	1	37	Jump Shot	2PT Field Goal	-15.2	-0.6	TRUE
21000133	LeBron James	1	0	34	Layup Shot	2PT Field Goal	-3	1.2	FALSE
21000133	LeBron James	2	2	11	Driving Layup Shot	2PT Field Goal	-3	3.1	FALSE
21000133	LeBron James	2	1	32	Driving Layup Shot	2PT Field Goal	-2.7	2.6	TRUE
21000133	LeBron James	2	0	2	Driving Layup Shot	2PT Field Goal	-3	2.6	FALSE
21000133	LeBron James	3	10	37	Jump Shot	2PT Field Goal	-5.7	18.3	FALSE
21000133	LeBron James	3	6	57	Jump Shot	2PT Field Goal	17.3	1.9	FALSE
21000133	LeBron James	3	2	33	Jump Shot	2PT Field Goal	3.2	10.4	TRUE
21000133	LeBron James	3	1	35	Jump Shot	2PT Field Goal	9.2	15.3	TRUE
21000133	LeBron James	3	0	41	Jump Shot	2PT Field Goal	8.9	17.5	FALSE
21000133	LeBron James	4	9	9	Jump Shot	2PT Field Goal	17.1	6.6	FALSE
21000133	LeBron James	4	3	44	Running Slam Dunk Shot	2PT Field Goal	-0.3	0.9	TRUE
21000133	LeBron James	4	1	58	Layup Shot	2PT Field Goal	0	1.6	FALSE
21000133	LeBron James	4	1	55	Turnaround Jump Shot	2PT Field Goal	1.2	4.7	FALSE
21000158	LeBron James	1	9	16	Jump Shot	3PT Field Goal	-23.4	3.7	FALSE
21000158	LeBron James	1	4	18	Jump Shot	2PT Field Goal	-10.6	17.2	TRUE
21000158	LeBron James	1	2	7	Jump Shot	2PT Field Goal	-10	17.6	TRUE
21000158	LeBron James	1	0	58	Driving Finger Roll Layup Shot	2PT Field Goal	2.8	2.3	TRUE
21000158	LeBron James	1	0	41	Jump Shot	2PT Field Goal	-8.4	18.3	TRUE
21000158	LeBron James	1	0	5	Jump Shot	3PT Field Goal	19.5	17.3	FALSE
21000158	LeBron James	2	4	17	Fadeaway Jump Shot	2PT Field Goal	9.2	2	FALSE
21000158	LeBron James	2	3	20	Jump Shot	2PT Field Goal	7.2	7.5	FALSE
21000158	LeBron James	2	2	38	Layup Shot	2PT Field Goal	2.9	1.1	TRUE
21000158	LeBron James	2	1	26	Jump Shot	2PT Field Goal	-12.5	16.5	TRUE
21000158	LeBron James	2	0	42	Jump Shot	2PT Field Goal	8.3	19.4	FALSE
21000158	LeBron James	2	0	4	Jump Bank Shot	2PT Field Goal	-7.5	4.8	TRUE
21000158	LeBron James	3	10	46	Jump Shot	2PT Field Goal	9.7	12.6	FALSE
21000158	LeBron James	4	11	46	Jump Shot	2PT Field Goal	0.6	12.3	TRUE
21000158	LeBron James	4	11	29	Driving Layup Shot	2PT Field Goal	0	2	TRUE
21000175	LeBron James	1	11	44	Layup Shot	2PT Field Goal	2.1	1.5	TRUE
21000175	LeBron James	1	9	46	Jump Shot	2PT Field Goal	-12	14.9	FALSE
21000175	LeBron James	1	6	27	Jump Shot	3PT Field Goal	18.2	18.3	TRUE
21000175	LeBron James	1	5	45	Jump Shot	2PT Field Goal	-10.1	18.6	TRUE
21000175	LeBron James	1	4	26	Jump Shot	2PT Field Goal	-10.3	18.6	TRUE
21000175	LeBron James	1	1	47	Jump Shot	2PT Field Goal	-6.7	20	FALSE
21000175	LeBron James	1	1	26	Driving Layup Shot	2PT Field Goal	-2.7	1.5	TRUE
21000175	LeBron James	1	0	47	Hook Shot	2PT Field Goal	-2.4	6.9	FALSE
21000175	LeBron James	1	0	1	Jump Shot	2PT Field Goal	13.6	14.8	TRUE
21000175	LeBron James	2	1	5	Driving Finger Roll Layup Shot	2PT Field Goal	-4.3	2.5	TRUE
21000175	LeBron James	3	11	27	Floating Jump shot	2PT Field Goal	-5.2	10.1	FALSE
21000175	LeBron James	3	11	1	Jump Shot	2PT Field Goal	-3.2	5	TRUE
21000175	LeBron James	3	9	49	Jump Shot	3PT Field Goal	-20.1	12.9	FALSE
21000175	LeBron James	3	4	59	Jump Shot	2PT Field Goal	19.6	5	FALSE
21000175	LeBron James	3	3	32	Jump Shot	3PT Field Goal	-14.7	19.7	FALSE
21000175	LeBron James	3	0	54	Jump Shot	2PT Field Goal	-9.7	14	TRUE
21000175	LeBron James	4	11	38	Jump Shot	3PT Field Goal	-18	15.9	TRUE
21000175	LeBron James	4	10	57	Jump Shot	2PT Field Goal	15.7	13.2	FALSE
21000175	LeBron James	4	7	42	Jump Shot	2PT Field Goal	10.2	6.4	FALSE
21000175	LeBron James	4	6	25	Jump Shot	3PT Field Goal	22.2	12.1	FALSE
21000175	LeBron James	4	3	55	Jump Shot	2PT Field Goal	-8.4	12.7	FALSE
21000175	LeBron James	4	3	27	Jump Shot	2PT Field Goal	1	9.4	TRUE
21000175	LeBron James	4	2	12	Driving Layup Shot	2PT Field Goal	-2.1	1.4	TRUE
21000175	LeBron James	4	1	8	Jump Shot	2PT Field Goal	17	13.8	FALSE
21000175	LeBron James	4	0	46	Driving Layup Shot	2PT Field Goal	2.1	1.2	FALSE
21000185	LeBron James	1	10	21	Turnaround Jump Shot	2PT Field Goal	-6.7	3.9	FALSE
21000185	LeBron James	1	5	29	Jump Shot	2PT Field Goal	-16.1	13.2	FALSE
21000185	LeBron James	1	4	17	Jump Shot	2PT Field Goal	-13	15.7	FALSE
21000185	LeBron James	1	1	59	Jump Shot	2PT Field Goal	-2.7	6.6	FALSE
21000185	LeBron James	1	0	25	Layup Shot	2PT Field Goal	-0.4	1.9	TRUE
21000185	LeBron James	2	10	27	Jump Shot	2PT Field Goal	-1.3	4.4	TRUE
21000185	LeBron James	2	8	19	Jump Shot	3PT Field Goal	0.1	25.4	TRUE
21000185	LeBron James	2	3	12	Turnaround Fadeaway shot	2PT Field Goal	11.1	3.6	FALSE
21000185	LeBron James	2	0	56	Pullup Jump shot	2PT Field Goal	-16.6	3.1	FALSE
21000185	LeBron James	2	0	27	Driving Layup Shot	2PT Field Goal	0.9	0	TRUE
21000185	LeBron James	3	11	4	Driving Reverse Layup Shot	2PT Field Goal	0.7	0.6	TRUE
21000185	LeBron James	3	10	10	Pullup Jump shot	2PT Field Goal	14	12.9	FALSE
21000185	LeBron James	3	9	38	Jump Shot	3PT Field Goal	14.9	22.4	FALSE
21000185	LeBron James	3	2	49	Reverse Layup Shot	2PT Field Goal	-0.2	0.3	TRUE
21000185	LeBron James	3	0	11	Running Bank shot	2PT Field Goal	5.4	5	TRUE
21000185	LeBron James	4	7	54	Jump Shot	3PT Field Goal	-22.6	0	TRUE
21000185	LeBron James	4	5	51	Finger Roll Layup Shot	2PT Field Goal	0.1	0.3	TRUE
21000185	LeBron James	4	5	0	Layup Shot	2PT Field Goal	-2.1	1.1	FALSE
21000185	LeBron James	4	4	25	Jump Shot	3PT Field Goal	-3.2	24.7	FALSE
21000185	LeBron James	4	3	9	Driving Bank shot	2PT Field Goal	-3.5	1.7	TRUE
21000185	LeBron James	4	1	52	Jump Shot	2PT Field Goal	-6.8	14.9	FALSE
21000185	LeBron James	4	0	58	Layup Shot	2PT Field Goal	-1.9	2	FALSE
21000185	LeBron James	4	0	5	Dunk Shot	2PT Field Goal	0.4	1.1	TRUE
21000196	LeBron James	1	11	22	Jump Shot	3PT Field Goal	16.3	19.2	FALSE
21000196	LeBron James	1	7	0	Jump Shot	2PT Field Goal	-16.9	3	FALSE
21000196	LeBron James	1	0	30	Jump Shot	3PT Field Goal	16.5	19.7	FALSE
21000196	LeBron James	1	0	0	Fadeaway Jump Shot	2PT Field Goal	21.1	-2.5	TRUE
21000196	LeBron James	2	2	9	Driving Layup Shot	2PT Field Goal	-1.8	2	TRUE
21000196	LeBron James	3	11	47	Layup Shot	2PT Field Goal	0.4	0.9	TRUE
21000196	LeBron James	3	8	50	Jump Shot	2PT Field Goal	15.9	14.5	TRUE
21000196	LeBron James	3	3	4	Jump Shot	3PT Field Goal	-17.2	18.7	FALSE
21000196	LeBron James	3	2	38	Jump Shot	3PT Field Goal	-3.5	24.9	FALSE
21000196	LeBron James	3	1	18	Jump Shot	3PT Field Goal	24.1	0	FALSE
21000196	LeBron James	4	11	16	Jump Shot	2PT Field Goal	-15.2	10.4	FALSE
21000196	LeBron James	4	9	50	Jump Shot	3PT Field Goal	8.1	25.2	TRUE
21000196	LeBron James	4	2	24	Jump Shot	3PT Field Goal	-22.9	3.3	TRUE
21000196	LeBron James	4	0	36	Jump Shot	3PT Field Goal	-20.7	14.8	FALSE
21000213	LeBron James	1	11	10	Fadeaway Jump Shot	2PT Field Goal	1.7	8.3	FALSE
21000213	LeBron James	1	7	44	Jump Shot	3PT Field Goal	23.4	4.4	FALSE
21000213	LeBron James	1	4	11	Jump Shot	2PT Field Goal	13	14.5	FALSE
21000213	LeBron James	1	2	23	Jump Shot	2PT Field Goal	-3.5	8.3	FALSE
21000213	LeBron James	1	1	1	Driving Layup Shot	2PT Field Goal	2.1	1.7	TRUE
21000213	LeBron James	2	9	57	Jump Shot	2PT Field Goal	3.1	1.9	TRUE
21000213	LeBron James	2	5	10	Jump Shot	2PT Field Goal	-20.7	4.1	TRUE
21000213	LeBron James	2	4	7	Jump Shot	3PT Field Goal	2.9	25.7	FALSE
21000213	LeBron James	2	2	11	Driving Layup Shot	2PT Field Goal	-1	1.4	TRUE
21000213	LeBron James	2	0	9	Jump Shot	2PT Field Goal	-6.8	17.5	TRUE
21000213	LeBron James	3	7	37	Jump Shot	3PT Field Goal	-7	23.6	TRUE
21000213	LeBron James	3	5	17	Turnaround Fadeaway shot	2PT Field Goal	-11.2	6	FALSE
21000213	LeBron James	3	1	36	Jump Shot	2PT Field Goal	-17.4	3.4	FALSE
21000213	LeBron James	3	1	0	Driving Layup Shot	2PT Field Goal	-1.6	1.5	TRUE
21000213	LeBron James	3	0	31	Jump Shot	2PT Field Goal	5.3	19.5	FALSE
21000213	LeBron James	4	2	51	Jump Shot	2PT Field Goal	13.3	18.3	FALSE
21000213	LeBron James	4	1	43	Driving Layup Shot	2PT Field Goal	0.7	1.9	TRUE
21000213	LeBron James	4	0	15	Driving Dunk Shot	2PT Field Goal	-0.4	0.9	TRUE
21000226	LeBron James	1	10	46	Jump Shot	2PT Field Goal	-9	16.5	FALSE
21000226	LeBron James	1	8	57	Driving Layup Shot	2PT Field Goal	-2.1	1.2	TRUE
21000226	LeBron James	1	0	58	Jump Shot	3PT Field Goal	16.3	19.8	FALSE
21000226	LeBron James	1	0	21	Jump Shot	2PT Field Goal	8.3	3.9	TRUE
21000226	LeBron James	2	1	50	Jump Shot	3PT Field Goal	-11.4	22.7	TRUE
21000226	LeBron James	2	1	10	Jump Shot	3PT Field Goal	0.9	24.9	FALSE
21000226	LeBron James	3	6	31	Jump Shot	3PT Field Goal	18.5	19	FALSE
21000226	LeBron James	3	6	5	Jump Shot	2PT Field Goal	0.4	13.2	TRUE
21000226	LeBron James	3	3	32	Running Jump Shot	2PT Field Goal	-5.3	-0.1	FALSE
21000226	LeBron James	3	0	29	Jump Shot	2PT Field Goal	2	3.6	FALSE
21000226	LeBron James	3	0	9	Jump Shot	3PT Field Goal	6.7	24.4	FALSE
21000226	LeBron James	4	10	1	Driving Layup Shot	2PT Field Goal	-2.4	0.7	TRUE
21000226	LeBron James	4	6	27	Jump Shot	2PT Field Goal	1.3	8	FALSE
21000226	LeBron James	4	0	47	Jump Shot	2PT Field Goal	0.7	22.4	FALSE
21000226	LeBron James	4	0	15	Jump Shot	2PT Field Goal	-9.7	15.4	FALSE
21000239	LeBron James	1	4	5	Jump Shot	2PT Field Goal	12.7	14	FALSE
21000239	LeBron James	1	0	45	Jump Shot	2PT Field Goal	17.7	4.2	FALSE
21000239	LeBron James	2	5	18	Turnaround Jump Shot	2PT Field Goal	5	4.7	TRUE
21000239	LeBron James	2	3	50	Driving Layup Shot	2PT Field Goal	-2.4	1.2	FALSE
21000239	LeBron James	2	2	53	Fadeaway Jump Shot	2PT Field Goal	-9.5	0.7	TRUE
21000239	LeBron James	2	2	40	Finger Roll Layup Shot	2PT Field Goal	1.5	1.2	TRUE
21000239	LeBron James	2	2	3	Putback Layup Shot	2PT Field Goal	1.2	0.7	TRUE
21000239	LeBron James	2	1	45	Layup Shot	2PT Field Goal	-1	0.4	FALSE
21000239	LeBron James	2	0	53	Jump Shot	3PT Field Goal	15.1	19.5	FALSE
21000239	LeBron James	3	11	44	Jump Shot	2PT Field Goal	-2.6	18.7	FALSE
21000239	LeBron James	3	9	55	Alley Oop Layup shot	2PT Field Goal	2.1	0.7	FALSE
21000239	LeBron James	3	8	30	Jump Shot	2PT Field Goal	-19.3	11.2	FALSE
21000239	LeBron James	3	4	36	Jump Shot	3PT Field Goal	22.5	3.1	FALSE
21000239	LeBron James	3	2	19	Jump Shot	3PT Field Goal	5.4	24.2	FALSE
21000239	LeBron James	3	1	26	Jump Shot	2PT Field Goal	4	18.4	FALSE
21000239	LeBron James	4	5	22	Jump Shot	2PT Field Goal	-3.4	2.6	FALSE
21000239	LeBron James	4	5	6	Driving Reverse Layup Shot	2PT Field Goal	2.6	0.3	TRUE
21000239	LeBron James	4	1	18	Jump Shot	3PT Field Goal	13.2	20.9	FALSE
21000239	LeBron James	4	0	20	Jump Shot	2PT Field Goal	4	1.4	FALSE
21000250	LeBron James	1	10	9	Jump Shot	2PT Field Goal	-7.9	6.3	FALSE
21000250	LeBron James	1	6	22	Jump Shot	2PT Field Goal	-14.1	14.5	FALSE
21000250	LeBron James	1	6	5	Jump Shot	2PT Field Goal	2	14.6	TRUE
21000250	LeBron James	1	3	14	Driving Dunk Shot	2PT Field Goal	2.8	1.4	TRUE
21000250	LeBron James	1	0	34	Fadeaway Jump Shot	2PT Field Goal	-15.8	1.2	FALSE
21000250	LeBron James	1	0	17	Driving Layup Shot	2PT Field Goal	2	1.5	TRUE
21000250	LeBron James	2	4	37	Layup Shot	2PT Field Goal	2.3	1.7	TRUE
21000250	LeBron James	2	2	13	Alley Oop Layup shot	2PT Field Goal	2.9	1.7	TRUE
